station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
bkp121t,2026-07-01,02:00,13,7.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp122t,2026-07-01,02:00,10,6.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,10,PM25
bkp123t,2026-07-01,02:00,9,5.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,9,PM25
bkp124t,2026-07-01,02:00,18,11.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp125t,2026-07-01,02:00,19,11.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp126t,2026-07-01,02:00,12,7.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp127t,2026-07-01,02:00,16,9.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp128t,2026-07-01,02:00,13,8.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp129t,2026-07-01,02:00,14,8.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp130t,2026-07-01,02:00,8,5.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,8,PM25
bkp131t,2026-07-01,02:00,12,7.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp133t,2026-07-01,02:00,14,8.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp56t,2026-07-01,02:00,17,10.3,20,40,-999,-1,-999,-1,-999,-1,-999,-1,20,PM10
bkp57t,2026-07-01,02:00,21,12.3,18,36,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp58t,2026-07-01,02:00,27,15.7,28,53,-999,-1,-999,-1,-999,-1,-999,-1,28,PM10
bkp59t,2026-07-01,02:00,15,9.0,20,39,-999,-1,-999,-1,-999,-1,-999,-1,20,PM10
bkp60t,2026-07-01,02:00,14,8.2,15,30,-999,-1,-999,-1,-999,-1,-999,-1,15,PM10
bkp61t,2026-07-01,02:00,17,10.3,11,22,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp62t,2026-07-01,02:00,27,15.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp63t,2026-07-01,02:00,16,9.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp64t,2026-07-01,02:00,25,14.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp65t,2026-07-01,02:00,22,13.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp66t,2026-07-01,02:00,21,12.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp67t,2026-07-01,02:00,23,13.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp69t,2026-07-01,02:00,17,9.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp70t,2026-07-01,02:00,13,7.7,12,23,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp71t,2026-07-01,02:00,8,5.0,16,32,-999,-1,-999,-1,-999,-1,-999,-1,16,PM10
bkp72t,2026-07-01,02:00,36,19.3,38,66,-999,-1,-999,-1,-999,-1,-999,-1,38,PM10
bkp73t,2026-07-01,02:00,15,8.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp74t,2026-07-01,02:00,11,6.3,6,11,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp75t,2026-07-01,02:00,18,10.7,15,30,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp76t,2026-07-01,02:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp77t,2026-07-01,02:00,16,9.5,11,21,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp78t,2026-07-01,02:00,32,17.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp79t,2026-07-01,02:00,22,13.2,19,37,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp80t,2026-07-01,02:00,23,14.0,25,50,-999,-1,-999,-1,-999,-1,-999,-1,25,PM10
bkp81t,2026-07-01,02:00,31,17.0,31,57,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp82t,2026-07-01,02:00,16,9.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp83t,2026-07-01,02:00,11,6.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp84t,2026-07-01,02:00,26,15.3,33,59,-999,-1,-999,-1,-999,-1,-999,-1,33,PM10
bkp85t,2026-07-01,02:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp86t,2026-07-01,02:00,16,9.6,9,17,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp87t,2026-07-01,02:00,14,8.1,9,17,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp88t,2026-07-01,02:00,12,7.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp89t,2026-07-01,02:00,23,13.8,22,43,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp90t,2026-07-01,02:00,21,12.4,19,37,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp91t,2026-07-01,02:00,15,9.2,20,40,-999,-1,-999,-1,-999,-1,-999,-1,20,PM10
bkp92t,2026-07-01,02:00,19,11.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp93t,2026-07-01,02:00,11,6.3,10,19,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp94t,2026-07-01,02:00,22,13.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp95t,2026-07-01,02:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp96t,2026-07-01,02:00,15,8.8,10,20,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp97t,2026-07-01,02:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp98t,2026-07-01,02:00,22,13.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp99t,2026-07-01,02:00,14,8.6,8,15,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
o10,2026-07-01,02:00,15,9.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
o28,2026-07-01,02:00,16,9.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
o38,2026-07-01,02:00,12,7.0,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
o72,2026-07-01,02:00,12,7.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
32t,2026-07-01,03:00,16,9.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,16,PM25
50t,2026-07-01,03:00,21,12.6,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,21,PM25
99t,2026-07-01,03:00,16,9.3,6,12,11,16,1,0.20,2,4,1,4,16,PM25
02t,2026-07-01,04:00,17,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
08t,2026-07-01,04:00,24,14.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
100t,2026-07-01,04:00,12,7.0,14,28,6,8,1,0.10,3,6,0,0,14,PM10
101t,2026-07-01,04:00,8,5.0,6,11,23,32,14,2.40,1,2,0,0,23,O3
102t,2026-07-01,04:00,21,12.7,10,20,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
103t,2026-07-01,04:00,23,14.0,11,22,-1,-1,1,0.20,3,6,0,0,23,PM25
104t,2026-07-01,04:00,14,8.3,-1,-1,10,14,1,0.10,1,2,0,1,14,PM25
105t,2026-07-01,04:00,15,9.1,-999,-1,9,12,1,0.10,3,6,0,0,15,PM25
106t,2026-07-01,04:00,10,5.7,-999,-1,4,6,1,0.20,0,0,0,0,10,PM25
107t,2026-07-01,04:00,19,11.4,-1,-1,16,23,1,0.10,1,3,0,1,19,PM25
108t,2026-07-01,04:00,13,8.0,-1,-1,14,20,10,1.70,2,5,1,2,14,O3
109t,2026-07-01,04:00,12,7.4,-1,-1,16,23,1,0.10,1,2,1,2,16,O3
110t,2026-07-01,04:00,12,7.2,-999,-1,21,29,1,0.20,0,0,0,1,21,O3
111t,2026-07-01,04:00,7,4.1,-999,-1,15,21,1,0.10,0,1,0,0,15,O3
112t,2026-07-01,04:00,8,4.5,-999,-1,17,24,0,0.00,0,0,10,40,17,O3
113t,2026-07-01,04:00,14,8.1,9,17,19,27,1,0.10,0,0,0,1,19,O3
114t,2026-07-01,04:00,15,8.8,9,17,12,17,2,0.40,1,2,0,0,15,PM25
115t,2026-07-01,04:00,13,7.9,8,16,11,16,1,0.20,0,0,0,1,13,PM25
116t,2026-07-01,04:00,9,5.5,8,16,13,18,1,0.10,1,3,0,1,13,O3
117t,2026-07-01,04:00,17,10.1,-999,-1,6,9,1,0.10,0,1,0,1,17,PM25
118t,2026-07-01,04:00,7,4.4,-1,-1,9,12,-1,-1,1,3,0,0,9,O3
119t,2026-07-01,04:00,10,5.7,-1,-1,14,19,5,0.90,0,0,1,2,14,O3
120t,2026-07-01,04:00,11,6.3,-1,-1,7,10,3,0.50,4,10,0,0,11,PM25
121t,2026-07-01,04:00,14,8.4,-1,-1,6,8,1,0.20,1,3,1,3,14,PM25
13t,2026-07-01,04:00,8,5.0,7,14,9,12,2,0.30,3,8,0,1,9,O3
14t,2026-07-01,04:00,22,13.2,-1,-1,5,7,2,0.30,4,9,0,1,22,PM25
16t,2026-07-01,04:00,16,9.8,10,19,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
17t,2026-07-01,04:00,15,8.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,PM25
18t,2026-07-01,04:00,34,18.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,PM25
19t,2026-07-01,04:00,17,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
20t,2026-07-01,04:00,23,13.5,13,25,-1,-1,-1,-1,-1,-1,-1,-1,23,PM25
21t,2026-07-01,04:00,11,6.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
22t,2026-07-01,04:00,10,5.7,7,14,-1,-1,-1,-1,-1,-1,-1,-1,10,PM25
24t,2026-07-01,04:00,22,13.4,21,41,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
25t,2026-07-01,04:00,20,12.1,10,20,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
26t,2026-07-01,04:00,19,11.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
28t,2026-07-01,04:00,19,11.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
29t,2026-07-01,04:00,28,16.1,16,32,-1,-1,-1,-1,-1,-1,-1,-1,28,PM25
30t,2026-07-01,04:00,18,10.7,12,24,10,14,1,0.10,0,1,0,0,18,PM25
31t,2026-07-01,04:00,14,8.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
33t,2026-07-01,04:00,20,11.7,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,20,PM25
34t,2026-07-01,04:00,54,25.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,54,PM25
35t,2026-07-01,04:00,24,14.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
36t,2026-07-01,04:00,13,7.8,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,13,PM25
40t,2026-07-01,04:00,18,10.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,18,PM25
46t,2026-07-01,04:00,25,15.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
47t,2026-07-01,04:00,19,11.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
52t,2026-07-01,04:00,21,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,PM25
53t,2026-07-01,04:00,16,9.7,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,16,PM25
57t,2026-07-01,04:00,13,7.8,15,30,-1,-1,-1,-1,-1,-1,-999,-1,15,PM10
58t,2026-07-01,04:00,12,7.3,6,12,-1,-1,-1,-1,-1,-1,-999,-1,12,PM25
59t,2026-07-01,04:00,12,7.3,10,19,10,14,2,0.40,5,12,-999,-1,12,PM25
60t,2026-07-01,04:00,19,11.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,19,PM25
61t,2026-07-01,04:00,21,12.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,21,PM25
67t,2026-07-01,04:00,31,17.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,PM25
68t,2026-07-01,04:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
69t,2026-07-01,04:00,16,9.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
70t,2026-07-01,04:00,21,12.3,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,21,PM25
71t,2026-07-01,04:00,12,7.3,7,13,9,12,0,0.00,0,1,2,9,12,PM25
73t,2026-07-01,04:00,23,13.7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,23,PM25
74t,2026-07-01,04:00,17,10.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
75t,2026-07-01,04:00,12,7.1,-1,-1,-1,-1,-1,-1,0,1,2,7,12,PM25
77t,2026-07-01,04:00,23,13.8,15,29,-1,-1,-999,-1,-1,-1,-1,-1,23,PM25
78t,2026-07-01,04:00,9,5.5,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,9,PM25
79t,2026-07-01,04:00,30,16.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
81t,2026-07-01,04:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
82t,2026-07-01,04:00,21,12.5,30,56,21,29,1,0.20,0,1,-1,-1,30,PM10
83t,2026-07-01,04:00,9,5.4,6,12,-1,-1,-1,-1,-1,-1,-1,-1,9,PM25
84t,2026-07-01,04:00,12,7.4,9,17,7,10,-1,-1,-1,-1,-1,-1,12,PM25
85t,2026-07-01,04:00,12,7.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
86t,2026-07-01,04:00,11,6.4,8,15,-1,-1,5,0.80,7,16,-1,-1,11,PM25
87t,2026-07-01,04:00,16,9.8,-1,-1,-1,-1,-1,-1,0,0,-1,-1,16,PM25
88t,2026-07-01,04:00,15,9.1,11,22,-1,-1,-1,-1,1,2,-1,-1,15,PM25
90t,2026-07-01,04:00,18,10.6,8,15,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
91t,2026-07-01,04:00,16,9.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,PM25
92t,2026-07-01,04:00,14,8.2,9,18,-1,-1,-1,-1,-1,-1,-1,-1,14,PM25
93t,2026-07-01,04:00,9,5.6,7,14,-1,-1,1,0.10,1,3,0,0,9,PM25
94t,2026-07-01,04:00,11,6.4,7,13,-1,-1,-1,-1,-1,-1,-1,-1,11,PM25
95t,2026-07-01,04:00,10,6.2,6,11,-1,-1,-1,-1,-1,-1,-1,-1,10,PM25
96t,2026-07-01,04:00,9,5.5,7,14,-1,-1,0,0.00,1,3,0,1,9,PM25
97t,2026-07-01,04:00,16,9.6,-1,-1,11,16,0,0.00,1,2,1,3,16,PM25
98t,2026-07-01,04:00,18,10.6,11,22,9,13,1,0.20,-1,-1,0,0,18,PM25
bkp100t,2026-07-01,04:00,9,5.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,9,PM25
bkp101t,2026-07-01,04:00,22,13.3,9,17,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp102t,2026-07-01,04:00,13,7.8,13,25,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp103t,2026-07-01,04:00,17,10.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp104t,2026-07-01,04:00,15,9.0,13,25,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp105t,2026-07-01,04:00,23,13.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp114t,2026-07-01,04:00,12,6.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp115t,2026-07-01,04:00,12,7.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp116t,2026-07-01,04:00,11,6.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp117t,2026-07-01,04:00,12,7.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp118t,2026-07-01,04:00,21,12.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp119t,2026-07-01,04:00,12,6.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp120t,2026-07-01,04:00,11,6.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp121t,2026-07-01,04:00,12,7.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp122t,2026-07-01,04:00,11,6.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp123t,2026-07-01,04:00,9,5.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,9,PM25
bkp124t,2026-07-01,04:00,19,11.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp125t,2026-07-01,04:00,19,11.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp126t,2026-07-01,04:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp127t,2026-07-01,04:00,16,9.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp128t,2026-07-01,04:00,13,8.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp129t,2026-07-01,04:00,14,8.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp130t,2026-07-01,04:00,8,4.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,8,PM25
bkp131t,2026-07-01,04:00,12,7.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
bkp133t,2026-07-01,04:00,15,8.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp56t,2026-07-01,04:00,17,10.2,20,39,-999,-1,-999,-1,-999,-1,-999,-1,20,PM10
bkp57t,2026-07-01,04:00,21,12.5,18,35,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp58t,2026-07-01,04:00,27,15.6,26,51,-999,-1,-999,-1,-999,-1,-999,-1,27,PM25
bkp59t,2026-07-01,04:00,15,9.1,19,38,-999,-1,-999,-1,-999,-1,-999,-1,19,PM10
bkp60t,2026-07-01,04:00,13,8.0,15,30,-999,-1,-999,-1,-999,-1,-999,-1,15,PM10
bkp61t,2026-07-01,04:00,18,10.6,11,22,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp62t,2026-07-01,04:00,26,15.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,26,PM25
bkp63t,2026-07-01,04:00,17,9.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,17,PM25
bkp64t,2026-07-01,04:00,25,15.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,25,PM25
bkp65t,2026-07-01,04:00,23,13.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp66t,2026-07-01,04:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp67t,2026-07-01,04:00,22,13.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp69t,2026-07-01,04:00,18,10.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
bkp70t,2026-07-01,04:00,13,7.7,11,22,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp71t,2026-07-01,04:00,8,4.9,16,31,-999,-1,-999,-1,-999,-1,-999,-1,16,PM10
bkp72t,2026-07-01,04:00,35,18.8,38,65,-999,-1,-999,-1,-999,-1,-999,-1,38,PM10
bkp73t,2026-07-01,04:00,15,9.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp74t,2026-07-01,04:00,11,6.3,6,11,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp75t,2026-07-01,04:00,19,11.2,15,29,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp76t,2026-07-01,04:00,13,7.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,13,PM25
bkp77t,2026-07-01,04:00,16,9.5,11,21,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp78t,2026-07-01,04:00,31,17.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,31,PM25
bkp79t,2026-07-01,04:00,21,12.8,19,37,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp80t,2026-07-01,04:00,23,13.6,25,49,-999,-1,-999,-1,-999,-1,-999,-1,25,PM10
bkp81t,2026-07-01,04:00,31,17.0,32,58,-999,-1,-999,-1,-999,-1,-999,-1,32,PM10
bkp82t,2026-07-01,04:00,15,9.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp83t,2026-07-01,04:00,11,6.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,11,PM25
bkp84t,2026-07-01,04:00,32,17.4,28,54,-999,-1,-999,-1,-999,-1,-999,-1,32,PM25
bkp85t,2026-07-01,04:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp86t,2026-07-01,04:00,16,9.7,9,17,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
bkp87t,2026-07-01,04:00,14,8.6,9,18,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
bkp89t,2026-07-01,04:00,23,14.0,22,43,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp90t,2026-07-01,04:00,21,12.6,19,37,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp91t,2026-07-01,04:00,15,8.7,20,40,-999,-1,-999,-1,-999,-1,-999,-1,20,PM10
bkp92t,2026-07-01,04:00,19,11.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,19,PM25
bkp93t,2026-07-01,04:00,10,6.0,10,20,-999,-1,-999,-1,-999,-1,-999,-1,10,PM25
bkp94t,2026-07-01,04:00,22,13.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,22,PM25
bkp95t,2026-07-01,04:00,21,12.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,21,PM25
bkp96t,2026-07-01,04:00,15,9.1,10,20,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
bkp97t,2026-07-01,04:00,20,12.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,20,PM25
bkp98t,2026-07-01,04:00,23,13.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
bkp99t,2026-07-01,04:00,14,8.3,7,14,-999,-1,-999,-1,-999,-1,-999,-1,14,PM25
o10,2026-07-01,04:00,15,9.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
o28,2026-07-01,04:00,16,9.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
o38,2026-07-01,04:00,12,6.9,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
o72,2026-07-01,04:00,12,7.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,12,PM25
02t,2026-07-01,05:00,17,10.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
03t,2026-07-01,05:00,21,12.4,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,21,PM25
05t,2026-07-01,05:00,18,10.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
100t,2026-07-01,05:00,12,7.0,14,28,6,8,0,0.00,3,6,0,0,14,PM10
101t,2026-07-01,05:00,8,5.0,6,12,22,31,14,2.40,1,2,0,0,22,O3
102t,2026-07-01,05:00,21,12.6,10,20,-1,-1,-1,-1,-1,-1,0,1,21,PM25
103t,2026-07-01,05:00,24,14.2,11,22,-1,-1,1,0.10,3,7,0,0,24,PM25
105t,2026-07-01,05:00,15,9.2,-999,-1,6,9,1,0.20,3,7,-1,-1,15,PM25
106t,2026-07-01,05:00,10,5.8,-999,-1,5,7,1,0.20,0,0,0,0,10,PM25
107t,2026-07-01,05:00,19,11.1,-1,-1,16,22,1,0.10,1,3,0,1,19,PM25
108t,2026-07-01,05:00,13,8.0,-1,-1,14,19,10,1.70,2,4,1,2,14,O3
110t,2026-07-01,05:00,12,7.2,-999,-1,21,29,1,0.20,0,1,0,1,21,O3
114t,2026-07-01,05:00,15,8.8,9,17,12,17,2,0.30,1,2,0,0,15,PM25
115t,2026-07-01,05:00,13,8.0,8,16,11,16,1,0.20,0,0,0,1,13,PM25
116t,2026-07-01,05:00,9,5.6,8,16,12,17,1,0.10,1,3,0,1,12,O3
117t,2026-07-01,05:00,17,10.1,-999,-1,6,8,1,0.10,1,2,0,1,17,PM25
118t,2026-07-01,05:00,7,4.3,-1,-1,9,13,-1,-1,1,3,0,0,9,O3
119t,2026-07-01,05:00,10,6.1,-1,-1,13,18,5,0.90,0,0,1,2,13,O3
12t,2026-07-01,05:00,18,10.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,PM25
19t,2026-07-01,05:00,17,10.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
21t,2026-07-01,05:00,12,7.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,PM25
28t,2026-07-01,05:00,19,11.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,PM25
29t,2026-07-01,05:00,29,16.3,16,32,-1,-1,-1,-1,-1,-1,-1,-1,29,PM25
33t,2026-07-01,05:00,19,11.6,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,19,PM25
34t,2026-07-01,05:00,57,26.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,57,PM25
35t,2026-07-01,05:00,24,14.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,PM25
36t,2026-07-01,05:00,13,7.9,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,13,PM25
37t,2026-07-01,05:00,17,10.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,PM25
38t,2026-07-01,05:00,17,9.9,-1,-1,4,6,2,0.30,1,2,0,1,17,PM25
39t,2026-07-01,05:00,17,9.9,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,17,PM25
40t,2026-07-01,05:00,17,10.1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,17,PM25
41t,2026-07-01,05:00,13,8.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,PM25
46t,2026-07-01,05:00,25,14.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,PM25
47t,2026-07-01,05:00,20,11.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,PM25
50t,2026-07-01,05:00,20,12.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,20,PM25
